Force[kip],Deformation[in]
31.3150815303245,0.0163770000000000
32.7400033036583,0.0174695000000000
34.3841903716642,0.0196510000000000
35.7781588013074,0.0207420000000000
36.6951177966814,0.0211070000000000
37.0573336269877,0.0207405000000000
38.6243878153813,0.0211070000000000
40.1824199152798,0.0229255000000000
41.6181265972217,0.0229255000000000
42.5847805560246,0.0240180000000000
43.9591498620047,0.0240180000000000
45.2175296585054,0.0240195000000000
46.4328691646040,0.0265675000000000
47.8670399218820,0.0276555000000000
48.4104413254717,0.0280200000000000
49.4830308619124,0.0305685000000000
50.9231738140232,0.0305685000000000
51.5683405372922,0.0316590000000000
53.9156021385357,0.0323870000000000
53.4708137873869,0.0312960000000000
55.2453117423324,0.0334780000000000
56.2877679040274,0.0331150000000000
57.7177758295690,0.0352985000000000
59.0458777598494,0.0352985000000000
60.3865390628362,0.0371170000000000
60.9361075775296,0.0378450000000000
61.6743438983831,0.0382080000000000
63.8956130873052,0.0389360000000000
66.0153982415519,0.0411190000000000
65.8845177463272,0.0418505000000000
66.5082926670579,0.0425745000000000
68.1279071760657,0.0436675000000000
69.6016092859097,0.0447620000000000
70.9342931427893,0.0440325000000000
72.3103339399929,0.0458545000000000
72.2778003930731,0.0465805000000000
74.3922755784870,0.0462140000000000
75.0089561827411,0.0483955000000000
76.6435109393338,0.0487570000000000
78.0449057739796,0.0505810000000000
79.1799322392271,0.0505790000000000
79.0970376282626,0.0509475000000000
81.0134450157723,0.0520330000000000
83.1042616101342,0.0527590000000000
84.3996623473989,0.0520345000000000
84.9504516823371,0.0542180000000000
85.8857428790597,0.0534920000000000
87.3921983993129,0.0549445000000000
88.7943577975594,0.0564000000000000
90.1356333565908,0.0582200000000000
90.2604456066376,0.0589480000000000
91.7370092401044,0.0596725000000000
93.1262268175226,0.0607650000000000
94.7458636841068,0.0607670000000000
95.6260219489894,0.0611320000000000
95.9246080842048,0.0614965000000000
96.9807431329514,0.0611320000000000
99.8204764948939,0.0629505000000000
100.470754194019,0.0636780000000000
100.905009907041,0.0655000000000000
102.228872121891,0.0662250000000000
103.259144407932,0.0669525000000000
104.799779985856,0.0676785000000000
105.502610597224,0.0687710000000000
107.334028137982,0.0702265000000000
107.654748875074,0.0705915000000000
108.783829650436,0.0709560000000000
